fecha,dia_semana,semana,mes,anio,ocupacion_deseada,ocupacion_albergue,capacidad_albergue,porcentaje_ocupacion,pacientes_total,pacientes_prioridad_baja,pacientes_prioridad_media,pacientes_prioridad_alta,pacientes_estadio_0_I,pacientes_estadio_II,pacientes_estadio_III_IV,pacientes_quimioterapia,pacientes_cirugia,pacientes_paliativos,pacientes_soporte_nutricional,pacientes_con_anemia,pacientes_con_vomitos,pacientes_dolor_alto,pacientes_desnutricion,pacientes_quimio_curativa,pacientes_quimio_avanzada,pacientes_flot_estimado,pacientes_folfox_capox_estimado,pacientes_her2_positivo_estimado,item_id,item_nombre,categoria_item,tipo_stock,unidad_medida,stock_actual,stock_minimo,ingresos_stock,salidas_stock,stock_cierre,consumo_diario,consumo_lag_1,consumo_lag_7,consumo_promedio_7d,consumo_promedio_14d,demanda_7_dias,demanda_14_dias,stock_proyectado_7d,stock_proyectado_14d,stock_critico_7d,stock_critico_14d,stock_critico,ratio_stock_minimo,dias_cobertura,neto_movimiento,variabilidad_consumo,es_ocupacion_alta,ratio_pacientes_alta_prioridad
2025-09-20,sabado,38,9,2025,80,80,100,0.8,80,13,28,39,16,25,39,39,40.0,13,65,64,46,27.0,27.0,27,21,10,29,5.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,89.0,65,0,13,76,13,16.0,13.0,14.71,14.86,88.0,182.0,1,0.0,si,si,si,1.3484848484848484,6.357142857142857,-13,0.10884786760025467,1,0.48148148148148145
2025-09-21,domingo,38,9,2025,87,87,100,0.87,87,25,39,23,26,36,25,41,52.0,12,61,57,31,18.0,14.0,33,14,11,30,0.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,273.0,65,0,12,261,12,13.0,16.0,14.71,14.57,93.0,184.0,180,89.0,no,no,no,4.136363636363637,21.0,-12,0.17250159134309362,1,0.26136363636363635
2025-09-22,lunes,39,9,2025,82,82,100,0.82,82,22,25,35,21,22,39,45,43.0,9,61,54,33,29.0,20.0,34,18,13,32,3.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,261.0,65,0,16,245,16,12.0,14.0,14.14,14.64,87.0,180.0,174,81.0,no,no,no,3.9545454545454546,15.352941176470589,-16,0.12285336856010563,1,0.42168674698795183
2025-09-23,martes,39,9,2025,89,89,100,0.89,89,22,33,34,22,31,36,41,47.0,9,65,61,36,20.0,22.0,37,12,11,30,2.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,300.0,65,0,11,289,11,16.0,17.0,14.43,14.79,94.0,180.0,206,120.0,no,no,no,4.545454545454546,25.0,-11,0.2222942320155541,1,0.37777777777777777
2025-09-24,miercoles,39,9,2025,76,76,100,0.76,76,28,20,28,26,21,29,38,46.0,15,47,42,18,19.0,15.0,26,17,5,33,2.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,289.0,65,0,14,275,14,11.0,15.0,13.57,14.64,93.0,177.0,196,112.0,no,no,no,4.378787878787879,19.266666666666666,-14,0.029512697323266966,1,0.36363636363636365
2025-09-25,jueves,39,9,2025,77,77,100,0.77,77,22,25,30,19,24,34,43,41.0,11,54,48,29,24.0,17.0,32,18,6,37,4.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,275.0,65,0,17,258,17,14.0,12.0,13.43,14.5,86.0,177.0,189,98.0,no,no,no,4.166666666666667,15.277777777777779,-17,0.24740124740124741,1,0.38461538461538464
2025-09-26,viernes,39,9,2025,79,79,100,0.79,79,23,32,24,27,27,25,36,47.0,7,57,52,38,17.0,21.0,31,9,6,30,2.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,258.0,65,0,9,249,9,17.0,16.0,14.14,14.57,90.0,180.0,168,78.0,no,no,no,3.909090909090909,25.8,-9,0.33949801849405553,1,0.3
2025-09-27,sabado,39,9,2025,76,76,100,0.76,76,22,33,21,22,32,22,39,43.0,6,53,41,35,14.0,13.0,34,7,7,32,0.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,249.0,65,0,9,240,9,9.0,13.0,13.14,13.93,94.0,182.0,155,67.0,no,no,no,3.772727272727273,24.9,-9,0.2927864214992928,1,0.2727272727272727
2025-09-28,domingo,39,9,2025,76,76,100,0.76,76,19,18,39,19,15,42,44,41.0,14,59,54,31,25.0,19.0,28,20,4,40,3.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,240.0,65,0,17,223,17,9.0,12.0,12.57,13.64,91.0,179.0,149,61.0,no,si,si,3.6363636363636362,13.333333333333334,-17,0.3264554163596168,1,0.5064935064935064
2025-09-29,lunes,40,9,2025,76,76,100,0.76,76,23,30,23,24,25,27,33,47.0,7,47,46,30,16.0,14.0,30,9,8,25,0.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,223.0,65,0,10,213,10,17.0,16.0,13.29,13.71,93.0,187.0,130,36.0,no,si,si,3.378787878787879,20.272727272727273,-10,0.2302309307207837,1,0.2987012987012987
2025-09-30,martes,40,9,2025,73,73,100,0.73,73,19,24,30,19,21,33,36,38.0,10,50,49,27,24.0,19.0,23,16,9,27,5.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,213.0,65,0,18,195,18,10.0,11.0,12.43,13.43,86.0,181.0,127,32.0,no,si,si,3.227272727272727,11.210526315789474,-18,0.4147431124348474,0,0.40540540540540543
2025-10-01,miercoles,40,10,2025,69,69,100,0.69,69,18,26,25,18,23,28,38,43.0,13,55,47,26,23.0,15.0,32,15,13,25,1.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,195.0,65,0,13,182,13,18.0,14.0,13.43,13.5,84.0,180.0,111,15.0,no,si,si,2.9545454545454546,13.928571428571429,-13,0.02979902979902978,0,0.35714285714285715
2025-10-02,jueves,40,10,2025,76,76,100,0.76,76,22,25,29,23,23,30,32,45.0,7,50,51,34,16.0,18.0,24,12,4,28,4.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,182.0,65,0,10,172,10,13.0,17.0,13.29,13.36,91.0,186.0,91,0.0,no,si,si,2.757575757575758,16.545454545454547,-10,0.2302309307207837,1,0.37662337662337664
2025-10-03,viernes,40,10,2025,73,73,100,0.73,73,15,28,30,13,28,32,37,37.0,11,55,60,30,17.0,19.0,26,16,5,32,2.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,172.0,65,0,13,159,13,10.0,9.0,12.29,13.21,90.0,187.0,82,0.0,no,si,si,2.606060606060606,12.285714285714286,-13,0.053423626787058004,0,0.40540540540540543
2025-10-04,sabado,40,10,2025,79,79,100,0.79,79,25,30,24,26,23,30,36,49.0,10,59,47,30,23.0,16.0,31,13,10,26,2.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,159.0,65,0,13,146,13,13.0,9.0,12.86,13.0,88.0,189.0,71,0.0,no,si,si,2.409090909090909,11.357142857142858,-13,0.010101010101010142,1,0.3
2025-10-05,domingo,40,10,2025,78,78,100,0.78,78,21,30,27,22,25,31,31,51.0,8,55,50,34,21.0,20.0,25,13,9,22,3.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,146.0,65,0,14,132,14,13.0,17.0,13.43,13.0,88.0,193.0,58,0.0,si,si,si,2.212121212121212,9.733333333333333,-14,0.039501039501039524,1,0.34177215189873417
2025-10-06,lunes,41,10,2025,75,75,100,0.75,75,24,27,24,26,23,26,38,49.0,12,56,52,30,17.0,12.0,30,15,12,26,1.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,132.0,65,0,12,120,12,14.0,10.0,13.0,13.14,94.0,195.0,38,0.0,si,si,si,2.0,10.153846153846153,-12,0.07142857142857142,1,0.3157894736842105
2025-10-07,martes,41,10,2025,73,73,100,0.73,73,23,23,27,24,20,29,33,43.0,5,50,53,32,16.0,13.0,28,7,6,27,1.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,120.0,65,0,11,109,11,12.0,18.0,13.29,12.86,95.0,200.0,25,0.0,si,si,si,1.8181818181818181,10.0,-11,0.16025192442267314,0,0.36486486486486486
2025-10-08,miercoles,41,10,2025,74,74,100,0.74,74,17,34,23,17,32,25,36,41.0,8,53,51,26,26.0,16.0,29,13,11,25,4.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,109.0,65,0,11,98,11,11.0,13.0,12.29,12.86,96.0,207.0,13,0.0,si,si,si,1.6515151515151516,9.083333333333334,-11,0.09706546275395028,0,0.30666666666666664
2025-10-09,jueves,41,10,2025,79,79,100,0.79,79,25,22,32,27,15,37,36,50.0,15,56,53,38,27.0,17.0,27,20,6,30,2.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,98.0,65,0,17,81,17,11.0,10.0,12.0,12.64,95.0,200.0,3,0.0,si,si,si,1.4848484848484849,5.444444444444445,-17,0.38461538461538464,1,0.4
2025-10-10,viernes,41,10,2025,78,78,100,0.78,78,27,23,28,27,23,28,34,47.0,11,58,54,34,22.0,16.0,25,14,9,25,2.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,257.0,65,0,12,245,12,17.0,13.0,13.0,12.64,97.0,207.0,160,50.0,no,si,si,3.893939393939394,19.76923076923077,-12,0.07142857142857142,1,0.35443037974683544
2025-10-11,sabado,41,10,2025,82,82,100,0.82,82,29,29,24,29,27,26,26,49.0,11,58,53,32,22.0,18.0,23,14,7,19,2.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,245.0,65,0,11,234,11,12.0,13.0,12.86,12.86,101.0,206.0,144,39.0,no,si,si,3.712121212121212,20.416666666666668,-11,0.13419913419913415,1,0.2891566265060241
2025-10-12,domingo,41,10,2025,85,85,100,0.85,85,20,29,36,20,24,41,51,50.0,11,58,63,30,26.0,18.0,40,17,11,40,6.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,234.0,65,0,14,220,14,11.0,14.0,12.57,13.0,105.0,205.0,129,29.0,no,si,si,3.5454545454545454,15.6,-14,0.10537951363301398,1,0.4186046511627907
2025-10-13,lunes,42,10,2025,86,86,100,0.86,86,24,30,32,24,28,34,44,49.0,12,59,58,35,30.0,19.0,37,15,8,36,2.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,220.0,65,0,18,202,18,14.0,12.0,12.57,12.79,101.0,203.0,119,17.0,no,si,si,3.3333333333333335,11.578947368421053,-18,0.40014738393515104,1,0.367816091954023
2025-10-14,martes,42,10,2025,86,86,100,0.86,86,19,40,27,23,32,31,42,52.0,14,62,66,32,21.0,21.0,33,17,8,34,3.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,202.0,65,0,12,190,12,18.0,11.0,13.43,13.36,105.0,201.0,97,1.0,no,si,si,3.0606060606060606,15.538461538461538,-12,0.09909909909909909,1,0.3103448275862069
2025-10-15,miercoles,42,10,2025,84,84,100,0.84,84,25,21,38,25,22,37,45,47.0,9,63,58,35,20.0,18.0,33,18,9,36,2.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,190.0,65,0,12,178,12,12.0,11.0,13.57,12.93,111.0,198.0,79,0.0,no,si,si,2.878787878787879,14.615384615384615,-12,0.1077556623198353,1,0.4470588235294118
2025-10-16,jueves,42,10,2025,85,85,100,0.85,85,17,38,30,22,36,27,40,49.0,13,67,54,31,24.0,20.0,33,17,9,31,1.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,178.0,65,0,16,162,16,12.0,17.0,13.71,12.86,105.0,194.0,73,0.0,no,si,si,2.696969696969697,10.470588235294118,-16,0.1556764106050305,1,0.3488372093023256
2025-10-17,viernes,42,10,2025,83,83,100,0.83,83,27,28,28,29,25,29,42,46.0,10,61,65,37,24.0,18.0,30,18,5,37,2.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,162.0,65,0,14,148,14,16.0,12.0,13.57,13.29,110.0,198.0,52,0.0,si,si,si,2.4545454545454546,10.8,-14,0.029512697323266966,1,0.3333333333333333
2025-10-18,sabado,42,10,2025,95,95,100,0.95,95,25,37,33,27,31,37,49,54.0,14,65,73,33,25.0,24.0,37,20,13,36,2.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,148.0,65,0,15,133,15,14.0,11.0,13.86,13.36,105.0,192.0,43,0.0,si,si,si,2.242424242424242,9.25,-15,0.07671601615074028,1,0.34375
2025-10-19,domingo,42,10,2025,85,85,100,0.85,85,23,28,34,23,27,35,43,41.0,14,60,62,43,24.0,28.0,27,23,8,35,0.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,133.0,65,0,18,115,18,15.0,14.0,14.43,13.5,100.0,188.0,33,0.0,si,si,si,2.015151515151515,7.0,-18,0.23136746597537267,1,0.3953488372093023
2025-10-20,lunes,43,10,2025,86,86,100,0.86,86,18,27,41,21,27,38,46,51.0,14,65,68,35,20.0,30.0,36,18,10,36,1.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,115.0,65,0,14,101,14,18.0,18.0,15.0,13.79,102.0,189.0,13,0.0,si,si,si,1.7424242424242424,7.666666666666667,-14,0.0625,1,0.47126436781609193
2025-10-21,martes,43,10,2025,84,84,100,0.84,84,21,30,33,23,28,33,45,50.0,15,61,58,33,21.0,25.0,39,19,10,35,6.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,101.0,65,0,16,85,16,14.0,12.0,14.43,13.93,96.0,186.0,5,0.0,si,si,si,1.5303030303030303,5.9411764705882355,-16,0.10174983797796502,1,0.38823529411764707
2025-10-22,miercoles,43,10,2025,80,80,100,0.8,80,20,28,32,20,27,33,40,47.0,7,68,54,35,26.0,24.0,31,14,10,30,3.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,85.0,65,0,18,67,18,16.0,12.0,15.0,14.29,87.0,182.0,0,0.0,si,si,si,1.2878787878787878,4.473684210526316,-18,0.1875,1,0.3950617283950617
2025-10-23,jueves,43,10,2025,84,84,100,0.84,84,28,36,20,30,32,22,36,53.0,7,52,56,33,16.0,21.0,28,10,7,29,1.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,281.0,65,0,10,271,10,18.0,16.0,15.86,14.79,89.0,184.0,192,97.0,no,no,no,4.257575757575758,25.545454545454547,-10,0.3475682087781732,1,0.23529411764705882
2025-10-24,viernes,43,10,2025,84,84,100,0.84,84,24,18,42,24,20,40,45,45.0,19,61,60,40,25.0,27.0,35,21,9,36,6.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,271.0,65,0,19,252,19,10.0,14.0,15.0,14.29,88.0,182.0,183,89.0,no,no,no,4.106060606060606,13.55,-19,0.25,1,0.49411764705882355
2025-10-25,sabado,43,10,2025,83,83,100,0.83,83,28,24,31,27,27,29,37,53.0,8,58,57,31,16.0,15.0,29,11,7,30,4.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,252.0,65,0,10,242,10,19.0,15.0,15.71,14.79,87.0,187.0,165,65.0,no,si,si,3.8181818181818183,22.90909090909091,-10,0.34171154997007785,1,0.36904761904761907
2025-10-26,domingo,43,10,2025,87,87,100,0.87,87,25,33,29,23,31,33,40,51.0,17,62,66,37,19.0,25.0,28,21,8,32,5.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,242.0,65,0,13,229,13,10.0,18.0,15.0,14.71,88.0,187.0,154,55.0,no,si,si,3.6666666666666665,17.285714285714285,-13,0.125,1,0.32954545454545453
2025-10-27,lunes,44,10,2025,82,82,100,0.82,82,19,24,39,19,21,42,43,48.0,9,65,59,43,23.0,24.0,35,15,9,34,3.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,229.0,65,0,16,213,16,13.0,14.0,14.29,14.64,87.0,185.0,142,44.0,no,si,si,3.4696969696969697,13.470588235294118,-16,0.11183780248528456,1,0.46987951807228917
2025-10-28,martes,44,10,2025,78,78,100,0.78,78,26,27,25,23,28,27,30,53.0,9,51,51,34,17.0,12.0,22,13,4,26,1.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,213.0,65,0,10,203,10,16.0,16.0,14.57,14.5,90.0,189.0,123,24.0,no,si,si,3.227272727272727,19.363636363636363,-10,0.2935131663455363,1,0.31645569620253167
2025-10-29,miercoles,44,10,2025,76,76,100,0.76,76,25,27,24,25,22,29,41,42.0,9,56,46,36,17.0,17.0,33,12,10,31,0.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,203.0,65,0,9,194,9,10.0,18.0,13.71,14.36,95.0,197.0,108,6.0,no,si,si,3.0757575757575757,20.3,-9,0.32019034670292323,1,0.3116883116883117
2025-10-30,jueves,44,10,2025,82,82,100,0.82,82,29,24,29,26,20,36,42,49.0,13,60,57,34,17.0,20.0,34,19,12,30,2.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,194.0,65,0,12,182,12,9.0,10.0,12.43,14.14,95.0,198.0,99,0.0,no,si,si,2.9393939393939394,14.923076923076923,-12,0.03201787043931495,1,0.3493975903614458
2025-10-31,viernes,44,10,2025,79,79,100,0.79,79,28,19,32,27,22,30,38,47.0,11,60,50,31,20.0,20.0,29,15,7,31,1.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,182.0,65,0,18,164,18,12.0,19.0,12.71,13.86,94.0,197.0,88,0.0,no,si,si,2.757575757575758,9.578947368421053,-18,0.38584974471188904,1,0.4
2025-11-01,sabado,44,11,2025,81,81,100,0.81,81,22,31,28,23,29,29,37,51.0,7,59,53,30,21.0,16.0,26,13,5,32,2.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,164.0,65,0,9,155,9,18.0,10.0,12.57,14.14,100.0,204.0,64,0.0,si,si,si,2.484848484848485,16.4,-9,0.2630803242446573,1,0.34146341463414637
2025-11-02,domingo,44,11,2025,79,79,100,0.79,79,20,29,30,20,29,30,44,47.0,13,55,54,24,23.0,15.0,33,16,10,34,2.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,155.0,65,0,14,141,14,9.0,13.0,12.43,13.71,99.0,200.0,56,0.0,si,si,si,2.3484848484848486,10.333333333333334,-14,0.11690245718540583,1,0.375
2025-11-03,lunes,45,11,2025,83,83,100,0.83,83,24,31,28,22,31,30,39,44.0,11,50,58,31,19.0,20.0,31,13,8,31,3.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,141.0,65,0,15,126,15,14.0,16.0,12.57,13.43,98.0,201.0,43,0.0,si,si,si,2.1363636363636362,8.8125,-15,0.17907148120854824,1,0.3333333333333333
2025-11-04,martes,45,11,2025,77,77,100,0.77,77,22,25,30,21,23,33,48,45.0,8,52,53,34,24.0,20.0,37,14,14,34,3.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,126.0,65,0,13,113,13,15.0,10.0,12.43,13.5,99.0,203.0,27,0.0,si,si,si,1.9090909090909092,9.0,-13,0.04244229337304544,1,0.38461538461538464
2025-11-05,miercoles,45,11,2025,81,81,100,0.81,81,20,27,34,18,29,34,39,46.0,10,60,60,30,24.0,27.0,33,15,8,31,3.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,113.0,65,0,14,99,14,13.0,9.0,12.86,13.29,102.0,203.0,11,0.0,si,si,si,1.7121212121212122,7.533333333333333,-14,0.0822510822510823,1,0.4146341463414634
2025-11-06,jueves,45,11,2025,80,80,100,0.8,80,18,30,32,19,30,31,39,49.0,12,57,51,32,14.0,18.0,33,16,8,31,2.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,99.0,65,0,12,87,12,14.0,12.0,13.57,13.0,103.0,206.0,0,0.0,si,si,si,1.5,7.615384615384615,-12,0.1077556623198353,1,0.3950617283950617
2025-11-07,viernes,45,11,2025,84,84,100,0.84,84,22,27,35,22,27,35,42,47.0,17,58,60,30,20.0,26.0,29,24,13,29,5.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,87.0,65,0,17,70,17,12.0,18.0,13.57,13.14,103.0,204.0,0,0.0,si,si,si,1.3181818181818181,4.833333333333333,-17,0.23541523678792037,1,0.4117647058823529
2025-11-08,sabado,45,11,2025,85,85,100,0.85,85,22,36,27,20,36,29,37,54.0,9,60,60,39,23.0,21.0,31,15,8,29,2.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,216.0,65,0,15,201,15,17.0,9.0,13.43,13.0,104.0,203.0,112,13.0,no,si,si,3.272727272727273,13.5,-15,0.10880110880110883,1,0.313953488372093
2025-11-09,domingo,45,11,2025,87,87,100,0.87,87,22,29,36,22,27,38,41,44.0,10,64,60,29,27.0,19.0,37,14,9,32,3.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,201.0,65,0,13,188,13,15.0,14.0,14.29,13.36,101.0,204.0,100,0.0,no,si,si,3.0454545454545454,14.357142857142858,-13,0.08436886854153036,1,0.4090909090909091
2025-11-10,lunes,46,11,2025,91,91,100,0.91,91,24,32,35,20,33,38,43,44.0,13,58,66,33,27.0,25.0,29,23,10,33,6.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,188.0,65,0,14,174,14,13.0,15.0,14.14,13.36,103.0,202.0,85,0.0,no,si,si,2.8484848484848486,12.533333333333333,-14,0.00924702774108326,1,0.3804347826086957
2025-11-11,martes,46,11,2025,86,86,100,0.86,86,21,33,32,23,30,33,33,51.0,9,57,59,34,25.0,20.0,29,13,10,23,4.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,174.0,65,0,14,160,14,14.0,13.0,14.0,13.21,104.0,201.0,70,0.0,no,si,si,2.6363636363636362,11.6,-14,0.0,1,0.367816091954023
2025-11-12,miercoles,46,11,2025,85,85,100,0.85,85,21,31,33,20,27,38,49,42.0,12,58,64,39,29.0,22.0,40,17,8,41,3.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,160.0,65,0,17,143,17,14.0,14.0,14.14,13.5,101.0,193.0,59,0.0,si,si,si,2.4242424242424243,8.88888888888889,-17,0.18890356671070008,1,0.38372093023255816
2025-11-13,jueves,46,11,2025,85,85,100,0.85,85,26,33,26,26,32,27,31,49.0,8,54,52,38,21.0,18.0,21,14,5,26,3.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,143.0,65,0,13,130,13,17.0,12.0,14.57,14.07,103.0,197.0,40,0.0,si,si,si,2.1666666666666665,10.214285714285714,-13,0.10083493898522802,1,0.3023255813953488
2025-11-14,viernes,46,11,2025,94,94,100,0.94,94,33,28,33,31,31,32,43,60.0,16,65,61,30,22.0,28.0,37,16,6,37,1.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,130.0,65,0,17,113,17,13.0,17.0,14.71,14.14,101.0,195.0,29,0.0,si,si,si,1.9696969696969697,7.222222222222222,-17,0.14576702737110114,1,0.3473684210526316
2025-11-15,sabado,46,11,2025,92,92,100,0.92,92,24,33,35,23,27,42,40,51.0,7,64,61,38,28.0,27.0,33,13,10,30,1.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,113.0,65,0,16,97,16,17.0,15.0,14.71,14.07,99.0,198.0,14,0.0,si,si,si,1.7121212121212122,6.647058823529412,-16,0.08211330362826219,1,0.3763440860215054
2025-11-16,domingo,46,11,2025,94,94,100,0.94,94,22,38,34,23,35,36,49,53.0,9,62,70,35,24.0,21.0,41,15,11,38,3.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,97.0,65,0,10,87,10,16.0,13.0,14.86,14.57,103.0,197.0,0,0.0,si,si,si,1.4696969696969697,8.818181818181818,-10,0.3064312736443884,1,0.35789473684210527
2025-11-17,lunes,47,11,2025,94,94,100,0.94,94,28,30,36,28,23,43,46,55.0,14,70,65,33,24.0,26.0,31,23,15,31,8.5,ITEM013,morfina,opioide,soporte_paliativo,ampollas,87.0,65,0,16,71,16,10.0,14.0,14.43,14.29,99.0,198.0,0,0.0,si,si,si,1.3181818181818181,5.117647058823529,-16,0.10174983797796502,1,0.37894736842105264
2025-11-18,martes,47,11,2025,95,95,100,0.95,95,32,34,29,29,36,30,42,58.0,4,64,69,43,20.0,21.0,37,11,12,30,5.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,264.0,65,0,15,249,15,16.0,14.0,14.71,14.36,97.0,196.0,167,68.0,no,no,no,4.0,16.5,-15,0.018459579885423242,1,0.3020833333333333
2025-11-19,miercoles,47,11,2025,92,92,100,0.92,92,29,27,36,29,25,38,41,52.0,13,65,62,40,22.0,20.0,32,20,5,36,4.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,249.0,65,0,14,235,14,15.0,17.0,14.86,14.5,92.0,197.0,157,52.0,no,si,si,3.772727272727273,16.6,-14,0.0542244640605296,1,0.3870967741935484
2025-11-20,jueves,47,11,2025,90,90,100,0.9,90,27,34,29,27,35,28,44,49.0,7,64,58,43,20.0,27.0,36,13,13,31,4.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,235.0,65,0,15,220,15,14.0,13.0,14.43,14.5,94.0,195.0,141,40.0,no,si,si,3.5606060606060606,14.6875,-15,0.036941023979261196,1,0.31868131868131866
2025-11-21,viernes,47,11,2025,92,92,100,0.92,92,24,36,32,21,35,36,48,56.0,13,66,62,34,28.0,21.0,40,18,14,34,3.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,220.0,65,0,15,205,15,15.0,17.0,14.71,14.71,94.0,191.0,126,29.0,no,si,si,3.3333333333333335,13.75,-15,0.018459579885423242,1,0.34408602150537637
2025-11-22,sabado,47,11,2025,90,90,100,0.9,90,36,24,30,37,22,31,38,51.0,11,59,60,41,24.0,16.0,28,15,11,27,1.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,205.0,65,0,14,191,14,15.0,16.0,14.43,14.57,99.0,189.0,106,16.0,no,si,si,3.106060606060606,13.666666666666666,-14,0.027867790019442628,1,0.32967032967032966
2025-11-23,domingo,47,11,2025,91,91,100,0.91,91,21,36,34,20,34,37,51,53.0,6,67,64,43,23.0,14.0,42,13,7,44,0.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,191.0,65,0,14,177,14,14.0,10.0,14.14,14.5,94.0,190.0,97,1.0,no,si,si,2.893939393939394,12.733333333333333,-14,0.00924702774108326,1,0.3695652173913043
2025-11-24,lunes,48,11,2025,87,87,100,0.87,87,30,28,29,29,28,30,43,53.0,7,53,51,36,16.0,14.0,34,10,5,38,2.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,177.0,65,0,12,165,12,14.0,16.0,14.71,14.57,99.0,194.0,78,0.0,no,si,si,2.6818181818181817,13.615384615384615,-12,0.17250159134309362,1,0.32954545454545453
2025-11-25,martes,48,11,2025,85,85,100,0.85,85,24,28,33,21,29,35,43,53.0,11,60,63,30,22.0,17.0,37,14,13,30,4.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,165.0,65,0,13,152,13,12.0,15.0,14.14,14.43,99.0,198.0,66,0.0,no,si,si,2.5,11.785714285714286,-13,0.07529722589167771,1,0.38372093023255816
2025-11-26,miercoles,48,11,2025,81,81,100,0.81,81,28,30,23,26,26,29,36,45.0,8,59,55,34,13.0,22.0,30,13,5,31,2.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,152.0,65,0,9,143,9,13.0,14.0,13.86,14.36,105.0,206.0,47,0.0,si,si,si,2.303030303030303,15.2,-9,0.32705248990578734,1,0.2804878048780488
2025-11-27,jueves,48,11,2025,83,83,100,0.83,83,21,31,31,19,29,35,36,52.0,15,59,58,29,26.0,16.0,29,16,8,28,4.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,143.0,65,0,17,126,17,9.0,15.0,13.14,13.79,101.0,202.0,42,0.0,si,si,si,2.1666666666666665,7.944444444444445,-17,0.2729844413012729,1,0.36904761904761907
2025-11-28,viernes,48,11,2025,77,77,100,0.77,77,18,32,27,19,24,34,36,46.0,15,55,58,32,23.0,21.0,25,20,5,31,2.0,ITEM013,morfina,opioide,soporte_paliativo,ampollas,126.0,65,0,15,111,15,17.0,15.0,13.43,14.07,97.0,202.0,29,0.0,si,si,si,1.9090909090909092,7.875,-15,0.10880110880110883,1,0.34615384615384615
